0;22786.5364913
2;22786.5364913
4;22786.5364913
6;22786.5364913
8;22786.5364913
10;22786.5364913
12;22786.5364913
14;22620.4564267
16;22356.2307449
18;22356.2307449
20;22356.2307449
22;22356.2307449
24;22132.9612541
26;22132.9612541
28;22132.9612541
30;21819.5082742
32;20909.6235592
34;20909.6235592
36;20909.6235592
38;20909.6235592
40;20909.6235592
42;20909.6235592
44;20909.6235592
46;20909.6235592
48;20909.6235592
50;20909.6235592
52;20909.6235592
54;20909.6235592
56;20909.6235592
58;20867.6414182
60;20867.6414182
62;20853.3338591
64;20853.3338591
66;20853.3338591
68;20853.3338591
70;20853.3338591
72;20853.3338591
74;20853.3338591
76;20853.3338591
78;20853.3338591
80;20853.3338591
82;20853.3338591
84;20853.3338591
86;20853.3338591
88;20700.7152586
90;20700.7152586
92;20700.7152586
94;20700.7152586
96;20510.5080004
98;20510.5080004
100;20510.5080004
102;20510.5080004
104;20510.5080004
106;20510.5080004
108;20510.5080004
110;20510.5080004
112;20510.5080004
114;20510.5080004
116;20510.5080004
118;20510.5080004
120;20510.5080004
122;20510.5080004
124;20394.2867233
126;20394.2867233
128;20394.2867233
130;20282.7064809
132;20282.7064809
134;20282.7064809
136;20282.7064809
138;19663.7536485
140;19663.7536485
142;19663.7536485
144;19663.7536485
146;19663.7536485
148;19663.7536485
150;19663.7536485
152;19663.7536485
154;19663.7536485
156;19663.7536485
158;19663.7536485
160;19663.7536485
162;19663.7536485
164;19663.7536485
166;19663.7536485
168;19663.7536485
170;19663.7536485
172;19663.7536485
174;19663.7536485
176;19663.7536485
178;19600.2753954
180;19600.2753954
182;18966.0111693
184;18966.0111693
186;18966.0111693
188;18966.0111693
190;18966.0111693
192;18708.083579
194;18708.083579
196;18708.083579
198;18708.083579
200;18708.083579
202;18708.083579
204;18708.083579
206;18708.083579
208;18708.083579
210;18708.083579
212;18708.083579
214;18634.6349771
216;18634.6349771
218;18634.6349771
220;18634.6349771
222;18634.6349771
224;18634.6349771
226;18634.6349771
228;18634.6349771
230;18634.6349771
232;18634.6349771
234;18634.6349771
236;18634.6349771
238;18634.6349771
240;18634.6349771
242;18565.9924682
244;18565.9924682
246;18565.9924682
248;18565.9924682
250;18565.4810469
252;18565.4810469
254;18412.9572618
256;18412.9572618
258;18412.9572618
260;18412.9572618
262;18412.9572618
264;18349.5319809
266;18151.3412105
268;18151.3412105
270;18151.3412105
272;18151.3412105
274;18130.3054508
276;18130.3054508
278;18130.3054508
280;18130.3054508
282;17805.1342903
284;17805.1342903
286;17589.7817977
288;17589.7817977
290;17589.7817977
292;17589.7817977
294;17589.7817977
296;17589.7817977
298;17589.7817977
300;17589.7817977
302;17589.7817977
304;17589.7817977
306;17589.7817977
308;17455.9643558
310;17417.0399005
312;17417.0399005
314;17417.0399005
316;17287.5536694
318;17280.0826009
320;17280.0826009
322;17280.0826009
324;17280.0826009
326;17280.0826009
328;17280.0826009
330;17240.2250797
332;17240.2250797
334;17240.2250797
336;17240.2250797
338;17240.2250797
340;17240.2250797
342;17240.2250797
344;17240.2250797
346;17240.2250797
348;17240.2250797
350;17179.3011728
352;17179.3011728
354;17179.3011728
356;17179.3011728
358;17076.1825329
360;17076.1825329
362;17076.1825329
364;17076.1825329
366;17076.1825329
368;16741.8250315
370;16741.8250315
372;16741.8250315
374;16741.8250315
376;16741.8250315
378;16741.8250315
380;16741.8250315
382;16741.8250315
384;16741.8250315
386;16741.8250315
388;16741.8250315
390;16741.8250315
392;16741.8250315
394;16741.8250315
396;16722.709457
398;16722.709457
400;16722.709457
402;16722.709457
404;16722.709457
406;16722.709457
408;16722.709457
410;16722.709457
412;16722.709457
414;16722.709457
416;16722.709457
418;16722.709457
420;16722.709457
422;16722.709457
